eXoID	Game	Folder	sdl__fulldouble	sdl__fullfixed	sdl__output	sdl__autolock	sdl__sensitivity	sdl__mapperfile	sdl__usescancodes	sdl__overscan	sdl__titlebar	sdl__showmenu	dosbox__machine	dosbox__vmemsize	dosbox__memsize	render__char9	render__doublescan	render__autofit	vsync__vsyncmode	cpu__core	cpu__cputype	cpu__cycles	cpu__cycleup	cpu__cycledown	keyboard__aux	pci__voodoo	pci__voodoomem	mixer__rate	mixer__blocksize	mixer__prebuffer	midi__mpu401	midi__mididevice	midi__fluid_dot_soundfont	midi__fluid_dot_gain	midi__mt32_dot_romdir	midi__mt32_dot_output_dot_gain	sblaster__sbtype	sblaster__sbbase	sblaster__goldplay	sblaster__irq	sblaster__dma	sblaster__hdma	sblaster__sbmixer	sblaster__oplmode	sblaster__oplemu	sblaster__oplrate	gus__gus	gus__gusrate	gus__gusdma	gus__ultradir	innova__innova	speaker__ps1audio	speaker__ps1audiorate	speaker__pcspeaker	speaker__pcrate	speaker__wizpopfix	speaker__tandy	speaker__tandyrate	speaker__disney	joystick__joysticktype	joystick__timed	joystick__buttonwrap	dos__xms	dos__ems	dos__umb	dos__keyboardlayout	ipx__ipx	ne2000__ne2000	ne2000__macaddr	log__logfile
DOS05057	Ten Nights of Killing and Mayhem at F.J.B. II	tennitki			openglnb			mapper.map					svga_s3		64							60000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05061	Tequila & Boom Boom	tequila			openglnb			mapper.map					svga_s3		64								500						2048	10																																true				none				
DOS06352	Terradyne	TeraDyne			openglnb			mapper.map					svga_s3																																																									
DOS05063	Teresa: House Guest	Teresa			openglnb			mapper.map					svga_s3		64																																																	FALSE						
DOS05066	The Terminator 2029 - Deluxe CD Edition	Term2029			openglnb			mapper.map					svga_s3									6000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05071	The Terminator: Future Shock	TermFS			openglnb			mapper.map					svga_s3		32							30000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05069	Terminator 2: Judgment Day	Terminat			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																						on													
DOS05072	The Terminator: Rampage	TermRamp			openglnb			mapper.map					svga_s3									18000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05064	Terminal Terror	TermTerr			openglnb			mapper.map					svga_s3									9000								20																																								
DOS05065	Terminal Velocity	TermVel			openglnb			mapper.map					svga_s3		32							40000																																													true			
DOS06615	Terra Probe	TerProb			openglnb			mapper.map					svga_s3		32							65000																																																
DOS05075	TerraFire	TerraFir			openglnb			mapper.map					svga_s3		32							45000																																																
DOS15867	Terra Inc.	TerraInc			openglnb			mapper.map					svga_s3		63							75000											.\mt32\SoundCanvas.sf2		.\mt32		sbpro1						false																											
DOS15868	Terran Envoy	TerranEn			openglnb			mapper.map					svga_s3		63																																			e:\ULTRASND																				
DOS05076	Terra Nova: Strike Force Centauri	TerraNov			openglnb			mapper.map					svga_s3		64							90000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS07678	Terroid	Terroid			openglnb			mapper.map					svga_s3		63							45000																																																
DOS06353	Terror in the Ice Caverns	Terrorin			openglnb			mapper.map					svga_s3																																																									
DOS05077	Terror of the Catacombs	Terrorof			openglnb			mapper.map					svga_s3									9000																																																
DOS00267	Terror in Christmas Town	terrxmas			openglnb			mapper.map					svga_s3									15000								20																		44100 start																						
DOS01029	Beyond the Tesseract	tesserac			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS05079	Tesserae	Tesserae			openglnb			mapper.map					svga_s3		64																																																							
DOS15772	TETCOLOR	TETCOLOR			openglnb			mapper.map					svga_s3		63															20																				e:\ULTRASND																				
DOS07609	Tetris (1992)	TetHVB92			openglnb			mapper.map					svga_s3		63																																																							
DOS07117	TetRAM	TetRAM00			openglnb			mapper.map					svga_s3																																																									
DOS05089	Tetriller	Tetrille			openglnb			mapper.map					svga_s3		64							1200																																																
DOS05090	Tetripz	Tetripz			openglnb			mapper.map					svga_s3		64							max																																																
DOS06683	Tetris (2004)	Tetris04			openglnb			mapper.map					svga_s3																																																									
DOS05092	Tetris (1986)	Tetris86			openglnb			mapper.map					svga_s3		64																																																							
DOS05091	Tetris (1987)	Tetris87			openglnb			mapper.map					svga_s3		64																																																							
DOS00389	Tetris (1991)	Tetris91			openglnb			mapper.map					svga_s3		64																																																							
DOS15775	Tetris Pro	Tetris94			openglnb			mapper.map					svga_s3		63																		.\mt32\SoundCanvas.sf2		.\mt32												true																							
DOS15773	Tetris (1996)	Tetris96			openglnb			mapper.map					svga_s3		63							30000								20																				e:\ULTRASND																				
DOS15774	Tetris (1997)	Tetris97			openglnb			mapper.map					svga_s3		63							50000																												e:\ULTRASND																				
DOS05093	Tetris Classic	TetrisCl			openglnb			mapper.map					svga_s3		64													49716					.\mt32\SoundCanvas.sf2		.\mt32		sbpro2							opl3	nuked	49716																					true			
DOS05094	Tetris Gold	TetrisGo			openglnb			mapper.map					svga_s3		64																																																							
DOS16133	TETRIX	tetrix			openglnb			mapper.map					svga_s3		32							4000																																																
DOS15478	Tetrolis	Tetrolis			openglnb			mapper.map					svga_s3		32							15000																									true																							
DOS07301	TetrOS	TetrOS			openglnb			mapper.map					svga_s3		63																																																							
DOS07142	Tommy's Euchre	Teuchre			openglnb			mapper.map					svga_s3																																																									
DOS07143	Tommy's Fan Tan	TFanTan			openglnb			mapper.map					svga_s3																																																									
DOS05095	TFX	TFX			openglnb			mapper.map					svga_s3		32							max						49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS02356	The Games '92: España	TGame92			openglnb			mapper.map					svga_s3		64							6000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS02360	The Games: Summer Challenge	TGameSmC			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS02361	The Games: Summer Edition	TGameSmE			openglnb			mapper.map					svga_s3									1500						49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS02362	The Games: Winter Challenge	TGameWnC			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true										on		false											
DOS02363	The Games: Winter Edition	TGameWnE			openglnb			mapper.map					svga_s3		64																																																							
DOS07144	Tommy's Gin Rummy	TGinRum			openglnb			mapper.map					svga_s3																																																									
DOS07145	Tommy's Global Thermonuclear War	TGlThWar			openglnb			mapper.map					svga_s3									1500																																																
DOS02474	The Great Machine	tgm			openglnb			mapper.map					svga_s3		64					normal		1000																																																
DOS05112	Th!nk Cross	th!nk			openglnb			mapper.map					svga_s3																																																									
DOS15777	Thai Chess	ThaiChss			openglnb			mapper.map					svga_s3		63							10000																												e:\ULTRASND																				
DOS07146	Tommy's Hanoi	Thanoi			openglnb			mapper.map					svga_s3																																																									
DOS15778	THAT Love Triangle	ThatLT			openglnb			mapper.map					svga_s3		63																																			e:\ULTRASND																				
DOS05096	Theatre of Death	TheaDeth			openglnb			mapper.map					svga_s3		64													49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS00735	The Adventures of Sherlock Holmes	TheAdven			openglnb			mapper.map					svga_s3		64																																																							
DOS00742	The Aeronautics Quiz MK 2	TheAeron			openglnb			mapper.map					svga_s3		64																																																							
DOS00502	The Alcor Trivia Pro Classic Star Trek (Star-Log I)	TheAlcor			openglnb			mapper.map					svga_s3		64																																																							
DOS00778	The American Challenge: A Sailing Simulation	TheAmeri			openglnb			mapper.map					cga	auto	8							1200						48000				auto																				false		discrete																
DOS00885	The Astronomy Quiz	TheAstro			openglnb			mapper.map					svga_s3		64							900																																																
DOS00888	The A-Team	TheATea			openglnb			mapper.map					svga_s3									900																																																
DOS05097	Theatre of Pain	Theatreo			openglnb			mapper.map					svga_s3		32							60000																																																
DOS07241	The Adventure	TheAvd88			openglnb			mapper.map					svga_s3																																																									
DOS05098	Theatre of War	TheaWar			openglnb			mapper.map					svga_s3		64																																																							
DOS00928	The Backyard	TheBacky			openglnb			mapper.map					svga_s3		64							6000																																																
DOS00954	The Basket Manager	TheBaske			openglnb			mapper.map					svga_s3		64																																																							
DOS06740	The Big Three	TheBig3			openglnb			mapper.map					svga_s3																																																									
DOS07324	The Brick	TheBrick			openglnb			mapper.map					svga_s3		32							500																																																
DOS01200	The Bugs Bunny Hare-Brained Adventure	TheBugsB			openglnb			mapper.map					cga	auto	8													48000				auto																				false		discrete																
DOS06662	The Bully	TheBully			openglnb			mapper.map					svga_s3		64								500						2048	10										5							true															true				none				
DOS01218	The Burps	TheBurps			openglnb			mapper.map					svga_s3																																																									
DOS01236	The California Raisins	TheCalif			openglnb			mapper.map					svga_s3																																																									
DOS00532	The Carl Lewis Challenge	TheCarlL			openglnb			mapper.map					svga_s3		64																																																							
DOS01282	The Castle of Dr. Malvado	TheCastl			openglnb			mapper.map					svga_s3									30000																																																
DOS01291	The Catacomb Abyss	TheCatac			openglnb			mapper.map					svga_s3									6000								20																																								
DOS01352	The Chase on Tom Sawyer's Island	TheChase			openglnb			mapper.map					cga		8							900																																									false	false	false					
DOS01416	The Clue!	theclue			openglnb			mapper.map					svga_s3		32								500						2048	10																	true															true				none				
DOS01428	The Colony	thecolo			openglnb			mapper.map					svga_s3		64							1500																																																
DOS01491	The Computer Quiz	TheCompu			openglnb			mapper.map					svga_s3		64																																																							
DOS01520	The Cool Croc Twins	TheCoolC			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS06044	The Count	thecount			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS01612	The Cycles: International Grand Prix Racing	TheCycle			openglnb			mapper.map					svga_s3		64																																																							
DOS01625	The Dam Busters	TheDamBu			openglnb			mapper.map					cga	auto	8							350						48000				auto																				false		discrete																
DOS01680	The Day 4: Icarus	TheDay4I			openglnb			mapper.map	false				svga_s3		63							9000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS01681	The Day 5: Assault Dragon	TheDay5A			openglnb			mapper.map					svga_s3		63																		.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS01884	The Dream Team: 3 on 3 Challenge	TheDream			openglnb			mapper.map					svga_s3		64																																																							
DOS01935	The Dungeons of Grimlor II	TheDung2			openglnb			mapper.map					svga_s3		32							1200															sbpro2			5																														
DOS01936	The Dungeons of Grimlor	TheDunge			openglnb			mapper.map					svga_s3									800																																																
DOS02053	The Even More Incredible Machine	TheEvenM			openglnb			mapper.map					svga_s3		63							25000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05876	The Exterminator	TheExter			openglnb			mapper.map					cga									300																																																
DOS02099	The Fantastic Adventures of Dizzy	TheFanta			openglnb			mapper.map					svga_s3																																																									
DOS02128	The Fidelity Chessmaster 2100	TheFidel			openglnb			mapper.map					svga_s3		64																																																							
DOS02139	The Fight of the Sumo-Hoppers	TheFight			openglnb			mapper.map					svga_s3		64							max																																																
DOS02142	The Final Conflict	TheFinal			openglnb			mapper.map					svga_s3		64																																																							
DOS02251	The Flintstones: Dino: Lost in Bedrock	TheFlint			openglnb			mapper.map					svga_s3																																																									
DOS02278	The Ford Simulator	TheFordS			openglnb			mapper.map					svga_s3		64															20																																								
DOS02284	The Fortress of Dr. Radiaki	TheFortr			openglnb			mapper.map					svga_s3									30000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS06096	The Galaxians	TheGala			openglnb			mapper.map					svga_s3		63																																																							
DOS02352	The Game of Robot	TheGameo			openglnb			mapper.map					svga_s3																																																									
DOS02359	The Games People Play: Gin ∙ Cribbage ∙ Checkers ∙ Backgammon	TheGames			openglnb			mapper.map					svga_s3		64																																																							
DOS02364	The Game With No Name	TheGameW			openglnb			mapper.map					svga_s3		64							600																																																
DOS02382	The Geekwad: Games of the Galaxy	TheGeekw			openglnb			mapper.map	false				svga_s3		32							9000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS02409	The Global Dilemma: Guns or Butter	TheGloba			openglnb			mapper.map					svga_s3		64																																																							
DOS02422	The Godfather	TheGodfa			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS02438	The Gold of the Aztecs	TheGoldo			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS02448	The Grandest Fleet	TheGrand			openglnb			mapper.map	false				svga_s3		32							13000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS02599	The Hidden Below	TheHidde			openglnb			mapper.map	false				svga_s3		32							20000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS02619	The Hitchhiker's Guide to the Galaxy Trivia Challenge	TheHitch			openglnb			mapper.map					svga_s3		64																																																							
DOS02640	The Honeymooners	TheHoney			openglnb			mapper.map					svga_s3																																																									
DOS02650	The Horde	TheHorde			openglnb			mapper.map					svga_s3		64							max																																																
DOS02669	Questprobe featuring The Hulk	thehulk			openglnb			mapper.map					cga	auto	8							500						48000				auto																				false		discrete																
DOS02678	The Hunt for Red October	TheHuntf			openglnb			mapper.map					ega																																																									
DOS02689	The IBM BASIC Quiz	TheIBMBA			openglnb			mapper.map					svga_s3		64																																																							
DOS02714	The Incredible Hulk: The Pantheon Saga	TheIncre			openglnb			mapper.map					svga_s3		32							60000																																																
DOS05099	Their Finest Hour: The Battle of Britain	TheirFin			openglnb			mapper.map					svga_s3		64																																																							
DOS03076	The Land	theland			openglnb			mapper.map					svga_s3		64																																																							
DOS03088	The Last Bounty Hunter	TheLastB			openglnb			mapper.map					svga_s3									12000																																																
DOS03091	The Last Eichhof	TheLastE			openglnb			mapper.map					svga_s3																																																									
DOS00277	The Last Knight	TheLastK			openglnb			mapper.map					svga_s3		32							55000																																																
DOS05922	The Last Mission	TheLastM			openglnb			mapper.map					cga	auto	4							300						48000				auto																				false		discrete																
DOS03098	The Last Ninja	TheLastN			openglnb			mapper.map					svga_s3									1200																																																
DOS03163	The Light Corridor	TheLight			openglnb			mapper.map					svga_s3		64																																																							
DOS03196	The Lion King	TheLionK			openglnb			mapper.map					svga_s3									15000																																																
DOS03232	The Lost Admiral	TheLostA			openglnb			mapper.map					svga_s3		64																																																							
DOS03240	The Lost Episodes of Doom	TheLostE			openglnb			mapper.map					svga_s3															49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS03248	The Lost Tribe	TheLostT			openglnb			mapper.map					svga_s3		64							max																																																
DOS03249	The Lost Vikings	TheLostV			openglnb			mapper.map					svga_s3		63							13000										mt32	.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS03329	The Manager	TheManag			openglnb			mapper.map					svga_s3		64																																																							
DOS03449	The Maze!	TheMaze!			openglnb			mapper.map					svga_s3									9000																																																
DOS05101	Theme Hospital	ThemHosp			openglnb			mapper.map					svga_s3		63							max											.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																					true			
DOS03596	Stephen King: The Mist	themist			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS05103	Theme Park Mystery	thempamy			openglnb			mapper.map					svga_s3		64																																																							
DOS05102	Theme Park	ThemPark			openglnb			mapper.map					svga_s3		8						486_slow	4000	8000	8000						25			.\mt32\SoundCanvas.sf2	.2	.\mt32																																			
DOS03662	The Munsters	TheMunst			openglnb			mapper.map					svga_s3									1500																																																
DOS03724	The Neverending Story II: The Arcade Game	TheNever			openglnb			mapper.map					svga_s3																																																									
DOS06437	The Oakflat Nuclear Power Plant Simulator	TheOakf			openglnb			mapper.map					svga_s3																																																									
DOS03856	The Orion Project	TheOrion			openglnb			mapper.map					svga_s3		8							9000								20																																	false	false						
DOS03888	The Pack Rat	ThePackR			openglnb			mapper.map					svga_s3																																																									
DOS03918	The Patrician	ThePatri			openglnb			mapper.map					svga_s3		63							12000											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS04026	The Pit	ThePit			openglnb			mapper.map					svga_s3																																																									
DOS04041	The Playroom	ThePlayr			openglnb			mapper.map					svga_s3															49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS04064	The Politically Incorrect Adventures of Gewt Ningrich	ThePolit			openglnb			mapper.map					svga_s3									20000																																																
DOS04099	The Premiership	theprem			openglnb			mapper.map					svga_s3																																																									
DOS04103	The Price is Right (1990)	ThePrice			openglnb			mapper.map					svga_s3									900																																																
DOS06209	The Punisher: Eternity Disk	ThePuni			openglnb			mapper.map					svga_s3		63																																																							
DOS04152	The Punisher	ThePunis			openglnb			mapper.map					svga_s3		64																																																							
DOS04153	The Pure Wargame	ThePureW			openglnb			mapper.map					svga_s3		64													49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS04189	The Queen of Hearts Maze Game	TheQueen			openglnb			mapper.map					svga_s3									300																																																
DOS15872	Thera	Thera			openglnb			mapper.map					svga_s3		63															25																	true																							
DOS04240	The Raven Project	TheRaven			openglnb			mapper.map					svga_s3		32							30000																																																
DOS04348	The Rocketeer	TheRocke			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS04432	The Scottish Open: Virtual Golf	TheScott			openglnb			mapper.map					svga_s3		63							10000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS01670	The Scroll	THESCROL			openglnb			mapper.map	false				svga_s3		32							12000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32																								false											
DOS04458	The Second Kids' World Almanac Adventure	TheSeco			openglnb			mapper.map					svga_s3																																																									
DOS04482	The Sentry	TheSentr			openglnb			mapper.map					svga_s3		64																																																							
DOS06603	These United States	TheseUS			openglnb			mapper.map					svga_s3		8																																																							
DOS05973	The Slugger	TheSlugg			openglnb			mapper.map					svga_s3		64							600								20																																								
DOS04624	The Smurfs	TheSmurf			openglnb			mapper.map					svga_s3									25000																																																
DOS04637	The Soaring Simulator	TheSoari			openglnb			mapper.map					svga_s3		64							max																																																
DOS16134	Soccer Game II, The	TheSocc2			openglnb			mapper.map					svga_s3		64																																																							
DOS04639	The Soccer Game	TheSocce			openglnb			mapper.map					svga_s3		64																																																							
DOS04723	The Space Vegetable Corps	TheSpace			openglnb			mapper.map					svga_s3																																																									
DOS04773	The Sporting News Baseball	TheSport			openglnb			mapper.map					svga_s3		64																																																							
DOS05365	The Spy's Adventures in South America	TheSpys			openglnb			mapper.map					cga	auto	4							1200						48000				auto																				false		discrete																
DOS04786	The Spy's Adventures in North America	TheSpysA			openglnb			mapper.map					cga	auto	4							900						48000				auto																				false		discrete																
DOS04785	The Spy's Adventures in Europe	TheSpysE			openglnb			mapper.map					cga	auto	4							1100						48000				auto																				false		discrete																
DOS06477	The Suit	TheSuit			openglnb			mapper.map					svga_s3		63							55000											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05073	The Terminator	TheTermi			openglnb			mapper.map					svga_s3																											5																														
DOS05107	The Thing	thething			openglnb			mapper.map					svga_s3		64							6000	500						2048	10																	true															true				none				
DOS05116	The Thor Trilogy	TheThorT			openglnb			mapper.map					svga_s3																																																									
DOS05120	The Three Stooges	TheThree			openglnb			mapper.map					tandy		4							1000																																																
DOS05167	The Tomb	TheTomb			openglnb			mapper.map					svga_s3									3000																																																
DOS05235	The Toy Shop	TheToySh			openglnb			mapper.map					cga	auto	8						386_prefetch							48000				auto																				false		discrete																
DOS05244	The Train: Escape to Normandy	TheTrain			openglnb			mapper.map					svga_s3		64																																																							
DOS05265	The Treehouse	TheTreeh			openglnb			mapper.map					svga_s3		63							9000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS07201	The Trooper	TheTroop			openglnb			mapper.map					svga_s3		63																																																							
DOS05307	The Tunnel Man	TheTunne			openglnb			mapper.map					svga_s3		64																																																							
DOS05442	The Untouchables	TheUntou			openglnb			mapper.map					svga_s3																																																									
DOS05466	The Varginha Incident	TheVargi			openglnb			mapper.map					svga_s3		63					dynamic		max				opengl	max						.\mt32\SoundCanvas.sf2		.\mt32								false																											
DOS05531	The War College: Universal Military Simulator 3	TheWarCo			openglnb			mapper.map					svga_s3		32							max																																													true			
DOS05552	The Warp Factor	TheWarpF			openglnb			mapper.map					svga_s3									900																																																
DOS05597	The Wild Science Arcade	TheWildS			openglnb			mapper.map					svga_s3									9000															sbpro2																																	
DOS05366	The World Name Game	TheWorl			openglnb			mapper.map					svga_s3																																																									
DOS07231	The Worm	TheWorm			openglnb			mapper.map					cga		4							600																																																
DOS05105	Thexder	Thexder			openglnb			mapper.map					svga_s3																																												ON													
DOS05106	They Call Me... The Skul (Game)	TheyCall			openglnb			mapper.map					svga_s3		32							45000																																																
DOS07147	Tommy's Hidden Word	THidWord			openglnb			mapper.map					svga_s3		32																																																							
DOS06354	Thief's Adventure	ThiefAdv			openglnb			mapper.map					svga_s3																																																									
DOS07148	Tommy's High IQ	THighIQ			openglnb			mapper.map					svga_s3																																																									
DOS05108	Thinking Games 2	Thinking			openglnb			mapper.map					svga_s3		64																																																							
DOS05109	Think Quick!	ThinkQui			openglnb			mapper.map					cga	auto	4							600						48000				auto																				false		discrete																
DOS05110	The Third Courier	thirdc			openglnb			mapper.map					tandy		4							1900	500						2048	10																	true															true				none				
DOS05111	Third Reich	ThirdRei			openglnb			mapper.map					svga_s3		63							70000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05907	The Hobbit	thobbit			openglnb			mapper.map					cga	auto	4							500						48000				auto																				false		discrete																
DOS15138	Thomas the Tank Engine & Friends: The Collection	Thomas2			openglnb			mapper.map					svga_s3		63																																																							
DOS05113	Thomas the Tank Engine and Friends Pinball	Thomast			openglnb			mapper.map					svga_s3		32							35000																																																
DOS05114	Thomas the Tank Engine & Friends	Thomasth			openglnb			mapper.map					svga_s3																																																									
DOS05115	Thor's Hammer	ThorsHam			openglnb			mapper.map					svga_s3									30000																																																
DOS16135	Time Hunters Pinball	THPinB			openglnb			mapper.map					svga_s3		32							25000								20																				e:\ULTRASND																				
DOS06203	The Power	ThPow91			openglnb			mapper.map					svga_s3																																																									
DOS05117	Threat	Threat			openglnb			mapper.map					svga_s3									30000																																																
DOS15874	Three Fold	ThreFold			openglnb			mapper.map					svga_s3		63																																			e:\ULTRASND																				
DOS06261	Throwland	Throwlan			openglnb			mapper.map					svga_s3																								sb2			5														false																
DOS16136	Thunder Strike	ThSt97			openglnb			mapper.map					vgaonly		63							50000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05122	Thud Ridge: American Aces in 'Nam	ThudRidg			openglnb			mapper.map					ega		64							2100								20																																								
DOS05127	Thunder in Paradise Interactive	Thunder			openglnb			mapper.map					svga_s3		64																																																false	false	false					
DOS05124	ThunderBlade	ThunderB			openglnb			mapper.map					svga_s3									1500																																																
DOS05125	Thunderchopper	Thunderc			openglnb			mapper.map					svga_s3		64																																																							
DOS05126	Thunderhawk AH-73M	Thunderh			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05128	Thunder Offshore	ThunderO			openglnb			mapper.map					svga_s3		32							200000																																													true			
DOS05130	Thunderstrike 2	Thunders			openglnb			mapper.map					svga_s3		63							40000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS05131	Thunder Truck Rally	ThunderT			openglnb			mapper.map					svga_s3		64						pentium_slow	60000																																																
DOS00280	ThunderGun: The Cybwar Mission	thungun			openglnb			mapper.map					svga_s3		32							60000																																										false						
DOS05129	Thunderstrike	ThunStri			openglnb			mapper.map					svga_s3																																																									
DOS07485	Thunder Zone	ThunZone			openglnb			mapper.map					svga_s3		63																																true																							
DOS07660	Tiào Ch'i	TiaoChi			openglnb			mapper.map					svga_s3		32							300																																																
DOS07149	Tommy's Icicles	Ticicles			openglnb			mapper.map					svga_s3																																																									
DOS05132	Tie Break	TieBrk			openglnb			mapper.map					svga_s3		64																																																							
DOS07670	TIE Invaders	TIEInvad			openglnb			mapper.map					svga_s3		63																																																							
DOS05134	Tiger Road	TigerRo			openglnb			mapper.map					tandy		4							600																																																
DOS06264	Tigers on the Prowl	Tigerso			openglnb			mapper.map					svga_s3																																																									
DOS05135	Tigers on the Prowl 2	tigprow			openglnb			mapper.map					svga_s3									30000																																																
DOS05136	Tikkasentappopeli	Tikkasen			openglnb			mapper.map					svga_s3																																																									
DOS05137	Tiles of the Dragon	tiledrag			openglnb			mapper.map					svga_s3																																																									
DOS05138	Tilt	Tilt			openglnb			mapper.map					svga_s3																																																									
DOS07120	TiltMaze	TiltMaze			openglnb			mapper.map					svga_s3																																																									
DOS05140	Time Bandit	TimeBand			openglnb			mapper.map					svga_s3																																																									
DOS04201	The Quest for the Time-Bird	timebird			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS05141	Time Commando	TimeComm			openglnb			mapper.map					svga_s3									60000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05142	Time Gate: Knight's Chase	timegate			openglnb			mapper.map					svga_s3		63							50000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS15876	Time Hunters	TimeHunt			openglnb			mapper.map					svga_s3		32							25000								20																				e:\ULTRASND																				
DOS05148	Times of Lore	timelore			openglnb			mapper.map					svga_s3		64																																										ON													
DOS06265	Time Machine I	TimeMac			openglnb			mapper.map					svga_s3																																																									
DOS05143	Time Paradox	timepara			openglnb			mapper.map					svga_s3		64							max						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS05145	Time Race	TimeRace			openglnb			mapper.map					svga_s3		64																																																							
DOS05146	Time Riders in American History	TimeRide			openglnb			mapper.map					svga_s3																			mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS07986	Time Runners	TimeRun			openglnb			mapper.map					svga_s3		63																																																							
DOS05147	Time Slaughter	TimeSlau			openglnb			mapper.map					svga_s3		32							50000																																																
DOS07832	Time on Target	TimeTarg			openglnb			mapper.map					svga_s3		63							50000																																																
DOS16137	Time Treks	TimeTrek			openglnb			mapper.map					svga_s3		32							15000																																																
DOS16138	Timewalk	TimeWalk			openglnb			mapper.map					svga_s3		32							35000																																																
DOS05149	Time Warriors	TimeWarr			openglnb			mapper.map					svga_s3		63							75000																																																
DOS02704	The Immortal	timmorta			openglnb			mapper.map	false				svga_s3																	20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS06315	Time Traveler	timtrav			openglnb			mapper.map					cga		32							1200																																																
DOS02716	The Incredible Machine	TIncM1			openglnb			mapper.map	false				svga_s3		32							25000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS02715	The Incredible Machine 2	TIncM2			openglnb			mapper.map	false				svga_s3		32							30000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS06553	The Interceptor	TInter93			openglnb			mapper.map					svga_s3																																																									
DOS05150	Tintin in Tibet	Tintinin			openglnb			mapper.map					svga_s3									15000																																																
DOS05151	Tintin on the Moon	Tintinon			openglnb			mapper.map					svga_s3									600																																																
DOS07121	TinyTris	TinyTris			openglnb			mapper.map					svga_s3									20000																																																
DOS05154	Titan	Titan89			openglnb			mapper.map					svga_s3		64							1500																																																
DOS05155	Titanic	Titanic			openglnb			mapper.map					svga_s3									1000																																																
DOS07766	Titans of Steel	TitOStel			openglnb			mapper.map					svga_s3		32							max																																																
