eXoID	Game	Folder	AutoexecEcho	AutoexecMounts	AutoexecPrelauncher1	AutoexecPrelauncher2	AutoexecPrelauncher3	AutoexecPrelauncher4	AutoexecExecuteable	AutoexecLastMountPath	AutoexecLastPathChange	AutoexecPathChanges	Adir	Bdir	Cdir	Ddir	ExitFound	DOSBoxVersion	ScummVM
DOS00305	Adventure Book	AdvBook		C;;AdvBook;|					call run.bat	c:	AdvBook	c:\AdvBook call run.bat|			AdvBook		Yes	dosbox.exe	
DOS00729	The Adventures of Captain Comic	AdvCapCo		C;;AdvCapCo;|					comic	c:	AdvCapCo	c:\AdvCapCo comic|			AdvCapCo		Yes	ece4230\dosbox.exe	
DOS00716	Advanced Civilization	advcivi		C;;;|D;IMG;ADVANCEDCIV.cue;-t cdrom|					call run	c:	advcivi	c:\advcivi call run|				ADVANCEDCIV.cue	Yes	ece4230\dosbox.exe	
DOS04911	Adventure Construction Set	AdvCons		C;;;|					ACS	c:	AdvCons	c:\AdvCons ACS|					Yes	dosbox.exe	
DOS00718	Advanced DOS Quiz	AdvDQ		C;;;|					adq	c:	AdvDQ	c:\AdvDQ adq|					Yes	dosbox.exe	
DOS00717	ADS: Advanced Destroyer Simulator	ADVDSim		C;;;|					ADS	c:	ADVDSim	c:\ADVDSim ADS|					Yes	dosbox.exe	
DOS00726	Adventures in Math	Adventur		C;;;|					call run	c:	Adventur	c:\Adventur call run|					Yes	dosbox.exe	
DOS00740	Ad Verbum	adverbum		C;;;|	cwsdpmi				frotz -d 5 adverbum.z5	c:	adverbum	c:\adverbum cwsdpmi| frotz -d 5 adverbum.z5|					Yes	dosbox.exe	
DOS00121	Adventure Game Toolkit	AdvGTK		C;;AdvGTK;|					call run.bat	c:	AdvGTK	c:\AdvGTK call run.bat|			AdvGTK		Yes	dosbox.exe	
DOS00722	Adventure in Humongous Cave	advhcave		C;;;|					call hugecave	c:	advhcave	c:\advhcave call hugecave|					Yes	dosbox.exe	
DOS00292	The Adventures of Lance	AdvLance		C;;AdvLance;|					adv	c:	AdvLance	c:\AdvLance adv|			AdvLance		Yes	dosbox.exe	
DOS06038	Adventureland	advland		C;;advland;|					scott adv01.dat	c:		c: scott adv01.dat|			advland		Yes	dosbox.exe	
DOS07278	Adventure Math	AdvMath		C;;AdvMath;|					amath	c:		c: amath|			AdvMath		Yes	dosbox.exe	
DOS00122	Adventure in the Magic Land	AdvML		C;;AdvML;|					magic	c:	AdvML	c:\AdvML magic|			AdvML		Yes	dosbox.exe	
DOS00299	Advanced NetWars	ADVNetW		C;;;|					netwars	c:	ADVNetW	c:\ADVNetW netwars|					Yes	dosbox.exe	
DOS15965	The Adventures of Nikko	AdvNikko		C;;AdvNikko;|					call go	c:	NIKKO	c:\NIKKO call go|			AdvNikko		Yes	ece4230\dosbox.exe	
DOS00734	The Adventures of Robin Hood	advrobin		C;;;|					call robin	c:	advrobin	c:\advrobin call robin|					Yes	dosbox.exe	
DOS00300	Advanced Strategic Command	AdvSTCO		C;;AdvSTCO;|					asc	c:		c: asc|			AdvSTCO		Yes	dosbox.exe	
DOS00736	The Adventures of Tintin: Prisoners of the Sun	AdvTin		C;;AdvTin;|D;IMG;The Adventures of Tintin - Prisoners of the Sun.ISO;-t cdrom|					tintin	c:	tintin2	c:\tintin2 tintin|			AdvTin	The Adventures of Tintin - Prisoners of the Sun.ISO	Yes	dosbox.exe	
DOS00724	The Adventure of Tipi	AdvTipi		C;;AdvTipi;|					tipi	c:	AdvTipi	c:\AdvTipi tipi|			AdvTipi		Yes	dosbox.exe	
DOS00301	Advanced Thinking Skills	AdvTS		C;;;|					call think2	c:	AdvTS	c:\AdvTS call think2|					Yes	dosbox.exe	
DOS00016	AdventureWriter	AdvWrite		C;;AdvWrite;|					boot	c:	AdvWrite	c:\AdvWrite boot|			AdvWrite		Yes	dosbox.exe	
DOS00302	Advanced Xoru	advxoru		C;;advxoru;|					AXORU	c:		c: AXORU|			advxoru		Yes	dosbox.exe	
DOS00739	Adventure XT	advxt		C;;advxt;|					advxt	c:	advxt	c:\advxt advxt|			advxt		Yes	dosbox.exe	
DOS00741	AEGIS: Guardian of the Fleet	AEGISGua		C;;AEGISGua;|D;IMG;AEGIS Guardian of the Fleet CD.cue;-t cdrom|					aegis	c:	sorcery\AEGIS	c:\sorcery\AEGIS aegis|			AEGISGua	AEGIS Guardian of the Fleet CD.cue	Yes	dosbox.exe	
DOS06036	Alter Ego	aego		C;;aego;|					call run.bat	c:		c: call run.bat|			aego		Yes	staging0.81.0a\dosbox.exe	
DOS06498	Aeromathics	aeromath		C;;aeromath;|					gwbasic am29	c:		c: gwbasic am29|			aeromath		Yes	dosbox.exe	
DOS00743	The Aethra Chronicles: Volume One - Celystra's Bane	aeth1cly		A;;aeth1cly\floppy;-t floppy|C;;aeth1cly;|					game	c:	AETHRA	c:\AETHRA game|	aeth1cly\floppy		aeth1cly		Yes	ece4460\dosbox.exe	
DOS15966	Action Euro Soccer 96	AEuroSoc		C;;AEuroSoc;|D;IMG;mpsmagic_cd.cue;-t cdrom|	fakehma				call as	c:	Action	c: fakehma|\Action call as|			AEuroSoc	mpsmagic_cd.cue	Yes	dosbox.exe	
DOS07544	A Fable	AFAB1985		C;;AFAB1985;|					call fable	c:		c: call fable|			AFAB1985		Yes	dosbox.exe	
DOS15967	Afghanistan	Afghanis		C;;Afghanis;|					AF	c:		c: AF|			Afghanis		Yes	dosbox.exe	
DOS00843	Are You Afraid of the Dark? The Tale of Orpheo's Curse	afraid		C;;afraid;|D;IMG;Are You Afraid of the Dark - The Tale of Orpheo's Curse (1994)(Viacom New Media).iso;-t cdrom|					call afraid	c:	vnm\afraid	c:\vnm\afraid call afraid|			afraid	Are You Afraid of the Dark - The Tale of Orpheo's Curse (1994)(Viacom New Media).iso	Yes	ece4230\dosbox.exe	
DOS00017	African Adventure Or In Search of Dr. Livingston	AfricanA		C;;AfricanA;|					african	c:	AfricanA	c:\AfricanA african|			AfricanA		Yes	dosbox.exe	
DOS00746	African Raiders-01	AfricanR		C;;AfricanR;|					LOADER	c:		c: LOADER|			AfricanR		Yes	dosbox.exe	
DOS00747	African Trail Simulator	AfricanT		C;;;|					call disk	c:	AfricanT	c:\AfricanT call disk|					Yes	dosbox.exe	
DOS00745	African Desert Campaign	afridscp		C;;;|					africa	c:	afridscp	c:\afridscp africa|					Yes	dosbox.exe	
DOS00750	After Burner	AfterBu2		C;;AfterBu2;|					ab	c:	AfterBu2	c:\AfterBu2 ab|			AfterBu2		Yes	ece4230\dosbox.exe	
DOS00751	Afterlife	Afterlif		C;;Afterlif;|D;IMG;AFTERLIFE.cue;-t cdrom|					afterdos	c:	alife	c:\alife afterdos|			Afterlif	AFTERLIFE.cue	Yes	dosbox.exe	
DOS00754	After The War	Afterthe		C;;Afterthe;|					after.com	c:	Afterthe	c:\Afterthe after.com|			Afterthe		Yes	dosbox.exe	
DOS00752	Aftershock for Quake	AftSkQ		C;;AftSkQ;|D;IMG;Aftershock for Quake (USA) (Rev 1).cue;-t cdrom|					call as	c:	Quake	c:\Quake call as|			AftSkQ	Aftershock for Quake (USA) (Rev 1).cue	Yes	ece4230\dosbox.exe	
DOS00755	A.G.E.	age2		C;;;|					call go	c:	age2	c:\age2 call go|					Yes	dosbox.exe	
DOS07840	Age of Dragon	AgeDrag		C;;AgeDrag;|D;IMG;Age_of_Dragon.cue;-t cdrom|					dra	c:	dragon	c:\dragon dra|			AgeDrag	Age_of_Dragon.cue	Yes	dosbox.exe	
DOS05827	Agent USA	agentusa		C;;agentusa;|					call run.bat	c:		c: call run.bat|			agentusa		Yes	staging0.81.0a\dosbox.exe	
DOS00758	Aggression	aggress		C;;;|					AGGRESS	c:	aggress	c:\aggress AGGRESS|					Yes	dosbox.exe	
DOS00757	Aggravation	aggrva		C;;;|					AGGRAVTE	c:	aggrva	c:\aggrva AGGRAVTE|					Yes	dosbox.exe	
DOS00372	Agravation	aggrva89		C;;aggrva89;|					AGRAVATE	c:		c: AGRAVATE|			aggrva89		Yes	dosbox.exe	
DOS00452	AGI Tetris	agitet		C;;agitet;|					sierra	c:		c: sierra|			agitet		Yes	dosbox.exe	
DOS17288	Adventure Game Studio v2.3	AGS23		C;;AGS23;|					call run	c:		c: call run|			AGS23		Yes	ece4230\dosbox.exe	
DOS07311	AH-3: ThunderStrike	AH3ThS		C;;AH3ThS;|D;IMG;AH3_THUNDERSTRIKE.CUE;-t cdrom|					call TH2	c:	TH2	c:\TH2 call TH2|			AH3ThS	AH3_THUNDERSTRIKE.CUE	Yes	ece4230\dosbox.exe	
DOS07272	Aces High: The True Air Duel Simulator	AHtTADS		C;;AHtTADS;|					ACESHIGH	c:		c: ACESHIGH|			AHtTADS		Yes	ece4230\dosbox.exe	
DOS00482	Alien Incident	AI		C;;;|D;IMG;AI130.iso;-t cdrom|					call ai	c:	ai	c:\ai call ai|				AI130.iso	Yes	dosbox.exe	
DOS06302	Aimpoint	aimpoint		C;;aimpoint;|D;IMG;AIMPOINT.cue;-t cdrom|					aimpoint	c:	aimpoint	c:\aimpoint aimpoint|			aimpoint	AIMPOINT.cue	Yes	dosbox.exe	
DOS07551	Air Attack!	AirAtak		C;;AirAtak;|					basica bomber.bas	c:		c: basica bomber.bas|			AirAtak		Yes	dosbox.exe	
DOS00759	Airball	airball		C;;airball;|					call run	c:		c: call run|			airball		Yes	daum\dosbox.exe	
DOS00760	Airborne Ranger	Airborne	.[13][10]Choose Tandy-1000 (Option 2)[13][10].[13][10]	C;;;|					ar	c:	Airborne	c:\Airborne ar|					Yes	dosbox.exe	
DOS00761	Air Bucks	AirBucks		A;;AirBucks\floppy;-t floppy|C;;AirBucks;|					AIRBUC12	c:	AIRBUC12	c:\AIRBUC12 AIRBUC12|	AirBucks\floppy		AirBucks		Yes	ece4230\dosbox.exe	
DOS00763	Dog Fight: 80 Years of Aerial Warfare	AirDuel8		C;;;|					call run	c:	AirDuel8	c:\AirDuel8 call run|					Yes	ece4230\dosbox.exe	
DOS00764	Air Force Commander	airfrcco		C;;;|					AIRFORCE	c:	airfrcco	c:\airfrcco AIRFORCE|					Yes	dosbox.exe	
DOS00765	Airlift Rescue	AirliftR		C;;AirliftR;|					airlift	c:	AirliftR	c:\AirliftR airlift|			AirliftR		Yes	dosbox.exe	
DOS07242	Airline	Airline		A;;Airline;-t floppy|C;;Airline;|					airline	c:		c: airline|	Airline		Airline		Yes	dosbox.exe	
DOS00766	Airlines	Airlines		A;;Airlines\floppy;-t floppy|C;;Airlines;|					call AIRLINES	c:	Airlines	c:\Airlines call AIRLINES|	Airlines\floppy		Airlines		Yes	dosbox.exe	
DOS00355	Airline Simulator	AirLSim		C;;AirLSim;|					call as	c:	ATP97	c:\ATP97 call as|			AirLSim		Yes	daum\dosbox.exe	
DOS16198	Airline Simulator 2	AirLSim2		C;;AirLSim2;|D;IMG;AS2MASTER.CUE;-t cdrom|					call AS	c:	AIRSIM2	c:\AIRSIM2 call AS|			AirLSim2	AS2MASTER.CUE	Yes	ece4230\dosbox.exe	
DOS00767	Air Power: Battle in the Skies	AirPower		C;;AirPower;|D;IMG;AIRPOWER.cue;-t cdrom|					call run	c:		c: call run|			AirPower	AIRPOWER.cue	Yes	ece4230\dosbox.exe	
DOS00356	Air Puck	AirPuck		C;;AirPuck;|					airpuck	c:		c: airpuck|			AirPuck		Yes	dosbox.exe	
DOS07243	Airstrike	AirStr95		C;;AirStr95;|					AS	c:		c: AS|			AirStr95		Yes	dosbox.exe	
DOS07244	Air-Strike	AirStr98		C;;AirStr98;|	cwsdpmi -x				air -str	c:		c: cwsdpmi -x| air -str|			AirStr98		Yes	dosbox.exe	
DOS00768	Airstrike USA	Airstrik	.[13][10]This game has Tandy sound. To enable it, click the 'Sound / Controls'[13][10]option on the main menu, and then toggle Tandy to On.[13][10].[13][10]	C;;Airstrik;|					usa1	c:	Airstrik	c:\Airstrik usa1|			Airstrik		Yes	ece4230\dosbox.exe	
DOS00769	Air Traffic Controller	AirTraff		C;;;|					atc	c:	AirTraff	c:\AirTraff atc|					Yes	dosbox.exe	
DOS00770	Air Trax	AirTrax		C;;;|					AirTrax	c:	AirTrax	c:\AirTrax AirTrax|					Yes	dosbox.exe	
DOS00495	Air Warrior	AirWarri		C;;AirWarri;|D;IMG;Air Warrior 1.5.cue;-t cdrom|					call run	c:		c: call run|			AirWarri	Air Warrior 1.5.cue	Yes	ece4230\dosbox.exe	
DOS00496	Aisle	aisle		C;;;|	cwsdpmi				frotz -d 5 Aisle.z5	c:	aisle	c:\aisle cwsdpmi| frotz -d 5 Aisle.z5|					Yes	dosbox.exe	
DOS00706	Action in The North Atlantic	aitna		C;;;|					call action	c:	aitna	c:\aitna call action|					Yes	dosbox.exe	
DOS02864	Jack in the Dark	AJACK		C;;;|					jack	c:	ajack	c:\ajack jack|					Yes	dosbox.exe	
DOS00497	Ajax	Ajax		A;;Ajax;-t floppy|C;;Ajax;|					ajax	a:		a: ajax|	Ajax		Ajax		Yes	dosbox.exe	
DOS06499	AJ's Quest	AJQuest		C;;AJQuest;|					aj1	c:		c: aj1|			AJQuest		Yes	dosbox.exe	
DOS00498	A.J.'s World of Discovery	AJsWorld		C;;;|					go	c:	AJsWorld	c:\AJsWorld go|					Yes	dosbox.exe	
DOS15205	Aktie-bal	Aktiabal		C;;Aktiabal;|					call run	c:		c: call run|			Aktiabal		Yes	dosbox.exe	
DOS15206	Aladino	Aladino		C;;Aladino;|					ALADINO	c:		c: ALADINO|			Aladino		Yes	dosbox.exe	
DOS00500	Albion	albion		C;;albion;|D;IMG;Albion.cue;-t cdrom|					call run	c:		c: call run|			albion	Albion.cue	Yes	ece4230\dosbox.exe	
DOS00501	Alcatraz	Alcatraz		C;;Alcatraz;|					atz	c:	Alcatraz	c:\Alcatraz atz|			Alcatraz		Yes	ece4230\dosbox.exe	
DOS15780	The Alchemy Game	AlchHame		C;;AlchHame;|					ALCHEMY	c:		c: ALCHEMY|			AlchHame		Yes	dosbox.exe	
DOS07246	Alchemyst	Alchmyst		C;;Alchmyst;|					al	c:		c: al|			Alchmyst		Yes	dosbox.exe	
DOS00357	Aldo Again	AldoAga		C;;AldoAga;|					aldo2	c:		c: aldo2|			AldoAga		Yes	dosbox.exe	
DOS07575	Aldo's Assault (Aldo 3)	AldoAss		C;;AldoAss;|					ALDO3	c:		c: ALDO3|			AldoAss		Yes	dosbox.exe	
DOS00503	Aldo's Adventure	AldosAdv		C;;AldosAdv;|					aldo	c:	AldosAdv	c:\AldosAdv aldo|			AldosAdv		Yes	dosbox.exe	
DOS00504	Aleshar: The World of Ice	aleshar		C;;;|					aleshar	c:	aleshar	c:\aleshar aleshar|					Yes	dosbox.exe	
DOS15207	Alex the Allegator	AlexA1		C;;AlexA1;|					ALEX	c:		c: ALEX|			AlexA1		Yes	dosbox.exe	
DOS00772	Alex the Allegator 2	alexalli		C;;alexalli;|					alex2	c:	alexalli	c:\alexalli alex2|			alexalli		Yes	dosbox.exe	
DOS00771	Alex Higgins' World Snooker	AlexHigg		C;;AlexHigg;|					snooker	c:	AlexHigg	c:\AlexHigg snooker|			AlexHigg		Yes	dosbox.exe	
DOS17174	ALF's Party Kit!	AlfsPK		C;;AlfsPK;|					call go	c:		c: call go|			AlfsPK		Yes	x\dosbox.exe	
DOS00774	ALF's Thinking Skills	ALFsThin		C;;;|					call go	c:	ALFsThin	c:\ALFsThin call go|					Yes	dosbox.exe	
DOS17175	ALF's World of Words	AlfsWoW		C;;AlfsWoW;|					call go	c:		c: call go|			AlfsWoW		Yes	ece4230\dosbox.exe	
DOS00472	ALF: The First Adventure	ALFTheFi		C;;ALFTheFi;|					alf	c:	ALFTheFi	c:\ALFTheFi alf|			ALFTheFi		Yes	dosbox.exe	
DOS00775	ALF's U.S. Geography	ALFUS		C;;ALFUS;|					call go	c:		c: call go|			ALFUS		Yes	dosbox.exe	
DOS07697	Algebra Arcade	AlgArc		C;;AlgArc;|					call run.bat	c:		c: call run.bat|			AlgArc		Yes	staging0.81.0a\dosbox.exe	
DOS07247	Alge-Blaster Plus!	AlgBlas+		C;;AlgBlas+;|					ALGEBRA	c:		c: ALGEBRA|			AlgBlas+		Yes	dosbox.exe	
DOS00473	Aliants: The Desperate Battle For Earth!	aliants		C;;aliants;|					call run.bat	c:		c: call run.bat|			aliants		Yes	staging0.81.0a\dosbox.exe	
DOS00474	Alice in Wonderland	aliceif		C;;;|					aiw	c:	aliceif	c:\aliceif aiw|					Yes	dosbox.exe	
DOS15209	Alien Assault (1995)	AlieAs95		C;;AlieAs95;|					ASSAULT	c:		c: ASSAULT|			AlieAs95		Yes		
DOS15210	Alien Assault (1997)	AlieAs97		C;;AlieAs97;|					ALIEN	c:		c: ALIEN|			AlieAs97		Yes		
DOS06489	Aliens (1996)(Error Free Productions)	aliEF		C;;aliEF;|					aliens	c:		c: aliens|			aliEF		Yes		
DOS00559	Alien Logic	alielogi		C;;;|D;IMG;Alien Logic.cue;-t cdrom|					alien	c:	alielogi	c:\alielogi alien|				Alien Logic.cue	Yes	ece4230\dosbox.exe	
DOS00396	Aliens (1989)	alien89		C;;alien89;|					aliens	c:		c: aliens|			alien89		Yes		
DOS15211	Alien Alley	AlienAly		C;;AlienAly;|					ALNALLEY	c:		c: ALNALLEY|			AlienAly		Yes	dosbox.exe	
DOS00476	Alien Attack	AlienAtt		C;;AlienAtt;|					aliens	c:	AlienAtt	c:\AlienAtt aliens|			AlienAtt		Yes	dosbox.exe	
DOS00477	Alien Breed	AlienBre		C;;AlienBre;|					call run	c:	AlienBre	c:\AlienBre call run|			AlienBre		Yes	ece4230\dosbox.exe	
DOS00478	Alien Breed: Tower Assault	AlienBrT		C;;AlienBrT;|D;IMG;TACD.iso;-t cdrom|					ta	d:		d: ta|			AlienBrT	TACD.iso	Yes	ece4230\dosbox.exe	
DOS00479	Alien Cabal	AlienCab		C;;AlienCab;|					ACABAL	c:	AlienCab	c:\AlienCab ACABAL|			AlienCab		Yes	dosbox.exe	
DOS00480	Alien Carnage	AlienCar		C;;AlienCar;|					carnage	c:	AlienCar	c:\AlienCar carnage|			AlienCar		Yes	ece4230\dosbox.exe	
DOS00481	Alien Fires: 2199 AD	alienfi		C;;;|					af2199	c:	alienfi	c:\alienfi af2199|					Yes	dosbox.exe	
DOS00475	Alien	alienif		C;;;|					call alien	c:	alienif	c:\alienif call alien|					Yes	dosbox.exe	
DOS00483	Alien Legacy	alienleg		C;;;|D;IMG;Alien_Legacy_CD_V110.iso;-t cdrom|					call run	c:	alienleg	c:\alienleg call run|				Alien_Legacy_CD_V110.iso	Yes	ece4230\dosbox.exe	
DOS00560	Alien Odyssey	AlienOdy		C;;AlienOdy;|D;IMG;AlienOdyssey.cue;-t cdrom|					call run	c:	odyssey	c:\odyssey call run|			AlienOdy	AlienOdyssey.cue	Yes	ece4230\dosbox.exe	
DOS00561	Alien Olympics	AlienOly		A;;AlienOly\cd;|C;;AlienOly;|					call run	c:	AlienO	c:\AlienO call run|	AlienOly\cd		AlienOly		Yes	ece4230\dosbox.exe	
DOS00562	Alien Phobia	AlienPho		C;;AlienPho;|					PHOBIA	c:	AlienPho	c:\AlienPho PHOBIA|			AlienPho		Yes	dosbox.exe	
DOS00563	Alien Rampage	AlienRam		C;;AlienRam;|D;IMG;AlienRampage.cue;-t cdrom|					rampage	c:	rampage	c:\rampage rampage|			AlienRam	AlienRampage.cue	Yes	dosbox.exe	
DOS06638	Alien River	AlienRiv		C;;AlienRiv;|					alienriv	c:		c: alienriv|			AlienRiv		Yes	dosbox.exe	
DOS00564	Aliens: A Comic Book Adventure	ALIENS	.[13][10]This game spans 2 CDs. Press Ctrl+F4 when prompted to switch to the next disc.[13][10].[13][10]	C;;ALIENS;|D;IMG;Aliens CD 1-2.iso/Aliens CD 2-2.iso;-t cdrom|					call run	c:		c: call run|			ALIENS	Aliens CD 1-2.iso/Aliens CD 2-2.iso	Yes	dosbox.exe	
DOS17476	Aliens (1996)(Christoph Roschter)	aliens96		C;;aliens96;|					call run	c:		c: call run|			aliens96		Yes		
DOS00565	Alien Syndrome	AlienSyn		C;;AlienSyn;|					alien	c:	AlienSyn	c:\AlienSyn alien|			AlienSyn		Yes	dosbox.exe	
DOS00566	Alien Trilogy	AlienTri		C;;AlienTri;|D;IMG;ALIEN_TRILOGY_PC.cue;-t cdrom|	ASPECT FALSE				call run	c:		c: ASPECT FALSE| call run|			AlienTri	ALIEN_TRILOGY_PC.cue	Yes	ece4230\dosbox.exe	
DOS00567	Alien Virus	alienv		C;;;|D;IMG;A_VIRUS.cue;-t cdrom|					av	c:	alienv	c:\alienv av|				A_VIRUS.cue	Yes	dosbox.exe	
DOS00568	Alien Worlds	AlienWor		C;;AlienWor;|					alien	c:	AlienWor	c:\AlienWor alien|			AlienWor		Yes	dosbox.exe	
DOS07899	Alien Terminator	AlieTerm		C;;AlieTerm;|D;IMG;AlienTerminator.cue;-t cdrom|					call go	d:		d: call go|			AlieTerm	AlienTerminator.cue	Yes	dosbox.exe	
DOS00571	Alive Sharks	AliveSha		C;;AliveSha;|					sharks	c:	AliveSha	c:\AliveSha sharks|			AliveSha		Yes	dosbox.exe	
DOS00573	Allan Border's Cricket	AllanBor		C;;AllanBor;|					CRICKET	c:	AllanBor	c:\AllanBor CRICKET|			AllanBor		Yes	dosbox.exe	
DOS00574	All Dogs Go to Heaven	AllDogsG	.[13][10]This game tends to require different cpu speeds. Press Ctrl-F11[13][10]one time to slow the game down or Ctrl-F12 to speed it up as needed.[13][10].[13][10]	C;;AllDogsG;|					call dogse	c:	AllDogsG	c:\AllDogsG call dogse|			AllDogsG		Yes	dosbox.exe	
DOS07248	AllegroHack	AllegHak		C;;AllegHak;|					nethack	c:		c: nethack|			AllegHak		Yes	dosbox.exe	
DOS05828	Alley Cat	AlleyCat		C;;AlleyCat;|					call run	c:		c: call run|			AlleyCat		Yes	ece4230\dosbox.exe	
DOS00890	Atlantis: The Lost Tales	alostt	.[13][10]This game spans 4 CDs. Press Ctrl+F4 when prompted to switch to the next disc.[13][10].[13][10]	C;;alostt;|D;IMG;ATLANTIS_THE_LOST_TALES_CD1.cue/ATLANTIS_THE_LOST_TALES_CD2.cue/ATLANTIS_THE_LOST_TALES_CD3.cue/ATLANTIS_THE_LOST_TALES_CD4.cue;-t cdrom|					ATLCUT.COM 11	c:	ATLGAME	c:\ATLGAME ATLCUT.COM 11|			alostt	ATLANTIS_THE_LOST_TALES_CD1.cue/ATLANTIS_THE_LOST_TALES_CD2.cue/ATLANTIS_THE_LOST_TALES_CD3.cue/ATLANTIS_THE_LOST_TALES_CD4.cue	Yes	ece4230\dosbox.exe	
DOS00586	Alpha Man	alphama2		C;;;|					alphaman	c:	alphama2	c:\alphama2 alphaman|					Yes	dosbox.exe	
DOS07601	Alpha Build	AlphBuil		C;;AlphBuil;|					alpha	c:		c: alpha|			AlphBuil		Yes	dosbox.exe	
DOS00585	AlphaMan	alphman		C;;;|					alphaman	c:	alphman	c:\alphman alphaman|					Yes	dosbox.exe	
DOS00587	Alpha Storm	alphstor		C;;alphstor;|D;IMG;ALPHA STORM.cue;-t cdrom|					call run	c:	alphstor	c:\alphstor call run|			alphstor	ALPHA STORM.cue	Yes	ece4230\dosbox.exe	
DOS07285	Alphabet Zoo	AlphZoo		C;;AlphZoo;|					call run.bat	c:		c: call run.bat|			AlphZoo		Yes	staging0.81.0a\dosbox.exe	
DOS05829	The Alpine Encounter	alpine		C;;alpine;|					call run.bat	c:		c: call run.bat|			alpine		Yes	staging0.81.0a\dosbox.exe	
DOS00433	Al Pond 1: Al Lives Forever	alpond1		C;;alpond1;|					agi	c:		c: agi|			alpond1		Yes	dosbox.exe	
DOS00419	Al Pond 2: Island Quest	alpond2		C;;alpond2;|					call run	c:		c: call run|			alpond2		Yes	ece4230\dosbox.exe	
DOS00420	Al Pond on Holiday	alpondho		C;;alpondho;|					alpond~4	c:		c: alpond~4|			alpondho		Yes	dosbox.exe	
DOS00588	Alpine Tram Ride	alptram		C;;alptram;|					call lti	c:	alptram	c:\alptram call lti|			alptram		Yes	ece4230\dosbox.exe	
DOS00589	Al-Qadim: The Genie's Curse	alqadim		C;;alqadim;|D;IMG;ALQD_CD_V10.img;-t cdrom|					call run	c:	alqadim	c:\alqadim call run|			alqadim	ALQD_CD_V10.img	Yes	ece4230\dosbox.exe	
DOS00590	Altered Beast	AlteredB		C;;AlteredB;|					beasty	c:		c: beasty|			AlteredB		Yes	dosbox.exe	
DOS00592	Alternate Reality: The City	Altreal		C;;;|					ar	c:	altreal	c:\altreal ar|					Yes	dosbox.exe	
DOS15212	Amado	Amado		C;;Amado;|					amado	c:		c: amado|			Amado		Yes	dosbox.exe	
DOS00600	Amazon: Guardians of Eden	amaeden		A;IMG;d1.ima/d2.ima/d3.ima/d4.ima/d5.ima/d6.ima/d7.ima;-t floppy|C;;amaeden;|					CALL RUN	c:		c: CALL RUN|	d1.ima/d2.ima/d3.ima/d4.ima/d5.ima/d6.ima/d7.ima		amaeden		Yes	ece4230\dosbox.exe	
DOS00593	Amarillo Slim Dealer's Choice	Amarillo		C;;;|					poker	c:	Amarillo	c:\Amarillo poker|					Yes	dosbox.exe	
DOS00120	A Matter of Time	AMattero		C;;AMattero;|					time1	c:	AMattero	c:\AMattero time1|			AMattero		Yes	daum\dosbox.exe	
DOS00594	Amaze	Amaze		C;;Amaze;|					amaze	c:	Amaze	c:\Amaze amaze|			Amaze		Yes	dosbox.exe	
DOS07249	Amazing	Amazng93		C;;Amazng93;|					amazing	c:		c: amazing|			Amazng93		Yes	dosbox.exe	
DOS00601	Amazon Snake	AmazonSn		C;;AmazonSn;|					amazon	c:	AmazonSn	c:\AmazonSn amazon|			AmazonSn		Yes	dosbox.exe	
DOS00599	Amazon	amazont		C;;;|					amz	c:	amazont	c:\amazont amz|					Yes	dosbox.exe	
DOS00596	Amazing Learning Games With Rayman	amazray		C;;amazray;|D;IMG;algwr.cue;-t cdrom|					call eduusa	c:		c: call eduusa|			amazray	algwr.cue	Yes	dosbox.exe	
DOS00602	The Amazon Trail	amaztrai		C;;amaztrai;|					call run	c:		c: call run|			amaztrai		Yes	ece4230\dosbox.exe	
DOS00776	Amberstar	ambrstar		C;;ambrstar;|					call run	c:		c: call run|			ambrstar		Yes	dosbox.exe	
DOS00777	Ambush at Sorinor	ambsori		C;;;|					amb	c:	ambsori	c:\ambsori amb|					Yes	dosbox.exe	
DOS00460	America Adventure	AmerAdv		C;;AmerAdv;|D;IMG;AMERICAADVE.CUE;-t cdrom|					call run	c:		c: call run|			AmerAdv	AMERICAADVE.CUE	Yes	ece4230\dosbox.exe	
DOS00780	American Gladiators	AmerGlad		C;;;|					call run	c:	AmerGlad	c:\AmerGlad call run|					Yes	ece4230\dosbox.exe	
DOS00781	American Sign Language Tutor	American		C;;;|					aslt	c:	American	c:\American aslt|					Yes	dosbox.exe	
DOS00018	A-MIS Adventure	AMISAdv		C;;AMISAdv;|					amis	c:	AMISAdv	c:\AMISAdv amis|			AMISAdv		Yes	dosbox.exe	
DOS05830	Amnesia	amnesia		C;;;|					amnesia	c:	amnesia	c:\amnesia amnesia|					Yes	dosbox.exe	
DOS07254	Amoba	Amoba11		C;;Amoba11;|					amoba	c:		c: amoba|			Amoba11		Yes	dosbox.exe	
DOS15367	El Amo del Mundo	AmoDeMun	.[13][10]Controls:[13][10]O - go left[13][10]P - go to the right[13][10]Q - jump[13][10]A - bend[13][10]Enter - throw a boomerang[13][10]Space - shoot a laser gun[13][10]A + space (at the same time) - take a piece.[13][10].[13][10]You will have to hit the 0 key multiple times to get[13][10]the game to start.[13][10].[13][10]	C;;AmoDeMun;|					amo	c:	amo	c:\amo amo|			AmoDeMun		Yes	dosbox.exe	
